PUMFID,CERTLEVP,REG_INST,REG_RESP,PGMCIPAP,PGM_P034,PGM_P036,PGM_P100,PGM_P111,PGM_280A,PGM_280B,PGM_280C,PGM_280D,PGM_280E,PGM_280F,PGM_290,PGM_350,PGM_380,PGM_P401,PGM_410,PGM_415,PGM_430,COV_010,COV_070,COV_080,EDU_010,EDU_P020,HLOSINTP,STL_010,STL_020,STULOANS,STL_030,OWESLGD,OWEGVIN,STL_080,STL_100A,STL_100B,STL_100C,STL_100D,STL_130,STL_150,STL_160B,STL_160C,STL_160D,STL_160E,STL_160F,STL_160G,STL_160H,STL_160I,STL_160J,STL_160L,STLP160N,SRCFUND,STL_170A,STL_170B,STL_170C,STL_170D,STL_170E,STL_170F,STL_170G,STL_170H,STL_170I,STL_170J,STL_170L,STLP170N,RESPP,STL_190,DBTOTGRD,DBTALGRD,DBTOTINT,DBTALINT,SCHOLARP,LMA_010,LFSTATP,LMA2_07,LMA3_P01,LFCINDP,LFCOCCP,LFWFTPTP,LMA6_05,LMA6_08,JOBQLEVP,JOBQLGRD,JOBQLINT,LMA6_11,LMA6_12,LMA6_13A,LMA6_13B,LMA6_13C,JOBINCP,LMA6_15,AFT_P010,AFT_P020,AFT_P040,AFT_050,AFT_070,AFT_080,AFT_090,BEF_P140,BEF_160,PREVLEVP,HLOSGRDP,PAR1GRD,PAR1INT,PAR2GRD,PAR2INT,GRADAGEP,GENDER2,MS_P01,MS_P02,CTZSHIPP,VISBMINP,PERSINCP,DDIS_FL
67365,3,2,2,5,2,1,2,6,2,2,2,2,2,1,1,2,2,1,2,2,1,6,1,2,2,6,3,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,4,2,1,1,1,2,1,1,2,2,2,2,2,5,2,0,6,6,6,6,6,6,1,6,3,3,1,1,1,1,3,2,2,2,2,1,5,2
67367,1,4,4,7,1,6,2,6,2,2,2,2,2,1,1,1,2,1,2,3,1,2,2,2,2,6,1,1,1,1,96,4,4,2,1,2,2,6,4,2,2,2,2,2,1,2,1,2,2,2,1,3,1,6,6,6,6,1,6,2,6,6,6,9,6,2,6,4,6,4,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,1,6,6,1,2,2,1,1,3,1,2,2,1,2,1,1
67368,2,4,3,5,1,6,2,6,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,1,2,2,2,2,3,2,2,6,2,1,6,6,1,6,6,6,6,4,2,6,6,6,6,3,2,1,1,1,3,3,1,1,1,2,2,2,1,2,2,2,1,4,2,1,3,1,1,1,6,2,3,6,6,2,3,3,2,2,1,1,2,2,1,2,4,1
67369,2,4,4,9,1,6,1,2,2,2,2,2,2,1,1,1,2,2,3,3,2,2,4,1,2,6,2,1,1,1,96,3,0,2,6,6,6,1,6,2,1,2,2,1,1,2,1,2,2,2,2,3,2,2,6,6,1,2,6,1,6,6,6,6,9,2,6,3,6,0,3,2,1,1,1,7,4,2,1,4,2,2,2,1,2,2,2,1,3,2,4,2,1,2,1,6,1,3,3,6,2,1,1,1,1,1,2,1,2,1,2,99,1
67370,2,4,4,2,1,6,2,6,2,2,2,2,2,1,1,2,2,2,3,3,1,2,4,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,1,1,2,2,2,2,2,2,3,2,1,6,6,1,2,6,6,6,6,6,6,3,6,6,6,6,6,3,2,1,1,2,5,5,2,9,99,9,9,9,2,6,6,6,6,96,6,3,2,2,2,6,6,2,3,4,6,2,2,2,2,2,1,2,1,2,1,2,99,1
67372,3,3,3,2,1,6,1,2,2,2,2,2,2,1,2,2,2,1,3,3,1,2,1,1,1,1,3,1,1,1,96,3,0,2,6,6,6,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,0,6,2,1,2,1,1,2,1,1,1,2,1,1,2,2,3,2,1,3,1,6,6,6,6,6,6,6,1,6,2,3,1,1,9,9,2,1,1,2,1,2,99,1
67375,1,1,1,7,1,6,2,6,2,2,2,2,2,1,1,2,2,1,2,2,1,2,4,1,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,3,3,1,1,1,1,1,2,1,2,2,2,2,4,2,4,2,1,2,2,2,3,1,6,3,3,1,1,1,1,3,1,1,1,9,1,4,2
67377,1,1,1,7,1,6,1,1,2,2,2,2,2,1,2,2,2,3,2,2,1,2,1,1,2,6,1,2,6,2,4,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,3,1,9,1,9,9,9,9,1,1,2,2,3,1,99,2
67379,1,4,4,9,1,6,1,2,2,2,2,2,2,1,1,2,2,2,1,3,2,1,1,1,2,6,1,1,1,1,96,9,3,6,6,6,6,6,6,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,2,6,6,1,6,6,6,6,6,6,6,6,6,9,6,3,6,1,1,2,1,7,4,1,2,1,0,1,1,2,1,2,4,2,2,2,4,1,1,1,2,2,1,1,5,9,1,3,3,9,9,3,2,2,2,2,1,99,1
67380,1,1,1,10,1,6,1,2,2,2,2,2,2,1,2,2,2,1,1,3,1,2,1,2,2,6,1,1,1,1,96,3,1,2,6,6,6,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,6,2,6,6,6,6,6,6,6,6,1,6,6,6,3,6,1,6,2,1,2,1,1,10,1,2,2,9,1,1,3,2,2,2,3,2,2,4,2,1,2,2,1,1,1,5,6,1,1,1,1,1,1,1,2,2,1,2,2,2
67382,2,2,2,5,1,6,2,6,2,1,2,2,2,2,1,2,2,2,2,1,2,2,4,1,1,1,2,2,6,2,2,6,6,6,6,6,6,6,6,6,1,2,2,2,1,2,1,2,2,2,2,3,2,1,6,6,6,2,6,1,6,6,6,6,1,2,6,6,6,6,6,2,1,2,1,2,2,1,1,7,1,1,1,1,1,2,4,2,2,2,1,2,1,2,1,6,1,3,3,1,2,1,1,1,1,1,1,1,2,1,2,3,2
67384,1,4,4,10,1,6,2,6,2,2,2,2,2,1,1,2,2,1,2,3,1,2,1,1,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,1,1,1,2,2,1,1,2,2,3,2,2,6,2,2,1,6,6,1,2,6,6,1,6,4,4,4,4,1,2,1,2,1,1,10,1,1,8,0,1,1,1,2,1,2,2,2,2,4,3,1,1,1,6,3,3,6,1,1,3,3,1,1,2,2,2,2,1,2,2,1
67386,2,3,3,4,1,6,2,6,2,2,2,2,2,1,1,1,2,2,1,3,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,2,1,2,2,2,2,3,2,1,1,2,2,2,6,2,6,6,6,6,9,2,6,6,6,6,3,1,1,2,1,4,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,3,1,6,2,2,2,2,2,1,2,1,2,1,2,1,2
67387,3,3,3,5,1,6,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,4,1,2,2,3,3,3,2,6,3,2,2,1,1,2,1,1,2,3,1,1,2
67388,1,3,3,7,1,6,1,1,2,1,2,2,2,2,2,2,2,1,3,3,1,6,1,2,2,6,1,1,1,1,96,2,0,2,6,6,6,1,6,2,1,2,2,2,2,2,1,2,2,2,2,3,2,1,6,6,6,6,6,1,6,6,6,6,2,2,6,2,6,0,6,2,1,2,1,3,2,1,2,6,1,2,2,3,1,4,3,2,3,2,2,4,1,1,2,2,3,3,2,6,1,3,3,3,3,2,1,2,2,1,1,2,1
67390,1,4,4,10,2,1,2,6,2,2,2,2,2,1,1,1,2,1,2,3,2,6,1,2,1,1,3,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,1,3,5,1,1,2,2,1,1,3,2,1,2,2,5,2,2,1,1,1,1,6,1,1,6,3,3,3,2,3,1,3,2,2,2,1,2,5,1
67391,1,4,4,7,1,6,2,6,2,2,2,2,2,1,1,1,2,1,5,2,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,1,1,1,1,2,1,2,2,2,2,3,2,6,1,2,1,2,6,2,6,6,6,6,6,1,0,0,0,0,2,2,1,2,1,4,5,1,2,3,2,3,2,1,2,2,4,2,3,2,1,2,1,1,2,2,1,3,4,6,1,3,2,1,1,1,1,2,2,1,2,1,2
67392,2,4,4,5,1,6,2,6,2,2,2,2,2,1,1,2,2,1,3,1,1,2,1,2,2,6,2,1,1,1,96,4,4,2,6,6,6,1,4,2,2,2,2,1,2,2,2,2,2,2,1,3,1,6,6,6,2,6,6,6,6,6,6,1,6,6,6,4,6,4,1,2,1,2,1,4,2,1,1,2,2,2,2,1,2,2,2,2,3,1,6,6,6,6,6,6,6,3,3,6,2,1,1,1,1,1,2,2,2,1,2,2,2
67394,3,3,3,8,1,6,2,6,2,2,2,2,2,1,1,2,2,1,3,1,1,2,4,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,3,2,1,1,2,2,1,3,1,2,3,1,1,2,2,1,1,1,2,3,1,5,2
67395,2,2,9,2,2,4,2,6,2,2,2,2,2,1,2,1,2,2,9,3,1,2,4,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,0,6,6,6,6,6,6,4,2,6,2,3,3,1,1,3,2,2,2,2,1,1,1
67397,2,1,1,9,1,6,2,6,2,2,2,2,2,1,1,2,2,2,3,5,2,1,1,1,2,6,2,1,1,1,96,4,3,1,6,6,6,1,4,2,2,2,2,2,1,2,2,2,1,2,2,3,1,6,6,6,6,2,6,6,6,1,6,6,6,6,6,4,6,3,6,2,1,2,2,1,10,1,6,96,6,6,6,3,6,6,6,6,96,6,1,4,1,1,1,6,3,2,3,6,2,1,1,1,1,1,1,9,2,1,2,2,2
67398,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,2,2,4,1,1,1,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,1,1,2,2,3,2,6,6,6,6,1,6,6,1,2,6,6,6,6,1,1,1,1,6,2,1,2,1,6,4,1,1,1,2,3,3,1,2,4,2,3,5,2,4,2,1,1,1,6,1,3,3,6,1,2,2,2,2,1,2,2,2,2,1,2,1
67399,2,2,2,2,2,5,2,6,2,2,2,2,2,1,1,2,2,1,3,3,2,2,3,2,1,1,2,1,1,1,96,2,0,2,6,6,6,1,6,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,2,6,6,1,6,6,6,6,6,6,6,6,6,2,6,0,6,2,1,1,1,4,2,1,1,6,0,1,1,3,1,3,3,1,3,2,1,2,1,2,2,3,1,1,6,6,2,1,1,1,1,4,1,1,1,1,2,3,2
67400,2,2,2,2,1,6,2,6,2,2,2,2,2,1,2,2,2,1,1,2,2,6,3,1,1,1,2,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,1,2,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,3,1,1,1,6,1,2,2,6,2,2,2,1,1,1,2,2,2,3,1,99,2
67401,2,4,4,5,1,6,2,6,1,2,2,2,2,2,2,2,2,1,5,3,1,2,2,2,2,6,2,1,1,1,96,1,0,2,6,6,6,1,6,2,2,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,0,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,1,1,2,1,6,3,3,1,1,2,3,3,1,1,2,1,2,2,1,2,1,2
67404,3,1,1,1,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,2,2,4,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,1,1,2,1,2,2,2,2,3,2,6,6,6,2,1,6,1,6,6,6,6,6,2,6,6,6,6,3,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,2,1,1,2,2,1,3,6,6,3,1,1,1,1,1,2,2,2,1,9,99,2
67405,2,1,1,1,1,6,1,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,1,2,2,6,2,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,1,2,2,2,3,2,6,6,6,6,2,6,1,1,6,6,6,6,2,4,4,4,4,6,2,1,2,1,5,5,1,2,1,2,2,2,1,2,2,4,4,3,1,6,6,6,6,6,6,6,4,1,2,2,1,1,1,1,4,2,1,1,1,2,3,1
67406,1,2,2,5,1,6,2,6,2,2,2,1,2,2,1,2,2,1,3,3,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,99,2,1,1,1,2,3,2,1,2,1,2,1,2,1,6,6,6,6,6,6,6,3,1,6,1,3,1,1,1,1,2,2,2,1,2,1,2
67407,3,4,4,5,1,6,1,2,1,1,1,1,1,2,1,1,1,1,3,3,1,6,1,1,2,6,3,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,1,1,2,1,1,2,2,2,3,2,6,6,6,2,1,6,1,2,6,6,6,6,1,4,4,4,4,1,2,1,2,2,6,7,1,6,96,6,6,6,2,6,6,6,6,96,6,4,1,2,2,6,6,1,2,3,9,3,1,1,1,1,2,2,1,2,2,1,99,1
67408,3,4,1,9,2,1,1,2,2,2,2,2,2,1,1,2,2,3,9,3,1,2,1,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,7,4,1,1,2,3,2,2,1,2,2,2,1,5,1,6,6,6,6,6,6,6,1,6,2,3,3,3,1,1,3,1,1,1,1,2,5,1
67410,1,3,3,8,1,6,1,1,2,2,2,2,2,1,2,2,2,1,8,1,1,2,1,2,2,6,1,1,1,1,96,3,3,2,6,6,6,1,4,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,1,6,6,2,6,6,6,6,6,6,6,6,6,3,6,3,6,2,1,2,1,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,1,2,1,1,1,6,1,1,6,6,1,3,3,2,2,2,1,1,2,2,1,3,2
67412,3,3,3,1,1,6,2,6,2,2,2,2,2,1,1,2,2,2,2,2,1,6,1,2,2,6,3,2,6,2,2,6,6,6,6,6,6,6,6,6,2,1,2,1,1,1,1,2,2,2,2,3,2,6,2,6,1,2,1,2,6,6,6,6,6,2,6,6,6,6,4,2,1,1,1,5,10,1,2,1,3,1,1,1,1,1,2,2,4,2,3,2,1,1,2,2,1,1,6,3,3,2,2,2,2,3,2,1,1,2,2,5,1
67414,1,1,1,10,1,6,2,6,2,2,2,2,2,1,2,2,2,1,9,1,2,1,1,2,2,6,1,1,1,1,96,1,1,2,6,6,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,2,1,2,1,99,10,2,1,1,0,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,3,5,6,6,1,3,3,1,1,9,2,2,2,1,2,99,1
67416,3,2,2,8,1,6,2,6,2,2,2,2,2,1,2,2,2,2,3,2,1,2,1,2,2,6,3,1,1,1,96,3,2,1,6,6,6,1,3,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,1,3,3,1,1,8,2,1,1,1,2,3,3,1,5,1,6,6,6,6,6,6,6,3,6,3,3,1,1,1,1,3,1,1,1,2,1,4,2
67417,2,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,3,1,2,1,1,2,6,2,1,1,1,96,4,0,1,2,2,1,6,6,2,2,1,2,1,1,2,2,1,1,2,2,3,1,6,2,6,2,2,6,6,1,2,6,6,6,6,4,4,0,0,2,2,1,2,2,2,4,1,6,96,6,6,6,1,6,6,6,6,96,6,4,1,1,1,1,6,1,3,4,1,2,1,1,3,3,2,2,2,2,2,2,5,2
67421,1,2,2,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,3,1,2,6,1,2,2,6,1,1,1,1,96,3,3,1,1,2,2,6,5,2,2,2,2,2,2,2,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,3,6,2,1,2,1,5,5,1,1,5,2,3,3,3,2,2,2,2,4,1,6,6,6,6,6,6,6,4,2,6,1,3,3,3,3,3,2,2,1,2,1,1,2
67424,1,3,3,5,1,6,2,6,2,2,2,2,2,1,1,2,2,2,3,3,1,2,1,1,2,6,1,1,1,1,96,3,3,2,1,1,1,6,5,2,2,1,2,2,1,2,2,2,2,2,2,3,1,6,1,6,6,2,6,6,6,6,6,6,6,6,6,3,6,3,6,2,1,1,1,4,2,1,1,2,1,2,2,1,2,2,4,1,1,2,3,3,1,2,1,6,3,1,6,6,1,2,2,1,1,3,2,1,2,1,2,99,1
67425,3,1,3,7,1,6,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,6,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,1,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,4,3,1,1,1,2,1,1,1,2,2,2,2,5,2,1,2,1,1,1,6,2,1,3,2,3,1,1,1,1,3,1,2,2,9,1,99,2
67426,2,1,1,5,2,1,2,6,2,2,2,2,2,1,1,2,2,1,3,99,1,2,3,2,1,1,3,1,1,1,96,0,0,6,6,6,6,6,6,2,2,2,2,1,1,2,2,2,2,1,2,3,2,6,6,6,2,1,6,6,6,6,1,6,6,6,6,0,6,0,4,2,1,1,1,3,3,1,1,2,2,2,1,1,1,2,2,2,5,2,3,1,1,1,1,6,1,1,6,2,2,1,1,1,1,3,1,1,1,1,2,5,2
67427,2,1,1,9,1,6,1,2,2,2,2,2,2,1,1,1,2,2,3,3,2,1,2,2,2,6,2,1,1,1,96,4,4,2,1,2,2,6,4,2,2,2,2,2,2,2,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,6,2,1,2,1,7,4,1,1,3,2,2,2,1,2,4,4,2,4,1,6,6,6,6,6,6,6,3,4,2,2,1,1,1,1,2,2,2,2,1,2,99,1
67428,2,3,3,5,2,1,1,1,2,2,2,1,2,2,1,1,2,2,4,1,1,6,1,2,1,1,3,2,6,2,2,6,6,6,6,6,6,6,6,6,1,2,2,1,1,1,2,2,2,1,2,3,2,1,6,6,2,1,2,6,6,6,2,6,3,6,6,6,6,6,2,2,1,1,2,4,3,1,6,96,6,6,6,1,6,6,6,6,96,6,4,1,1,1,1,6,1,3,6,6,2,2,1,1,1,1,1,2,2,1,2,5,2
67432,1,3,3,5,1,6,2,6,2,2,2,2,2,1,1,2,2,1,3,1,2,2,1,1,2,6,1,1,1,1,96,4,4,1,1,2,2,6,3,2,2,2,2,1,1,2,1,2,2,1,2,3,1,6,6,6,2,2,6,1,6,6,2,6,6,2,6,4,6,4,1,2,1,2,1,7,2,1,1,1,2,2,3,1,2,1,2,1,3,2,2,1,1,1,1,6,2,1,6,2,2,1,1,3,3,2,1,2,2,1,2,2,2
67433,3,1,1,9,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,6,3,1,1,1,96,0,9,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,3,2,6,6,6,6,6,6,6,1,1,6,6,6,6,3,3,2,9,6,2,1,2,1,7,4,1,1,8,3,2,2,1,2,2,2,1,5,1,6,6,6,6,6,6,6,1,4,2,3,1,1,1,1,2,1,1,2,1,2,5,2
67435,1,1,1,9,1,6,1,2,2,2,2,2,2,1,1,2,2,1,9,1,1,1,2,2,2,6,1,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,0,0,6,2,1,1,1,7,4,1,2,1,1,2,2,1,2,1,2,4,99,1,6,6,6,6,6,6,6,5,2,6,1,1,1,1,1,9,1,1,1,3,1,3,2
67436,1,4,4,8,1,6,2,6,2,2,2,2,2,1,2,2,2,1,3,2,2,2,3,1,1,9,2,2,6,2,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,2,1,2,2,2,2,3,2,6,6,2,6,1,6,1,6,6,6,6,6,2,6,6,6,6,6,1,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,2,4,1,1,2,3,3,1,2,6,1,3,3,1,1,1,1,2,2,1,2,99,1
67438,2,4,4,1,1,6,2,6,2,2,2,2,2,1,1,1,2,2,3,3,1,2,1,2,1,1,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,1,1,2,2,2,2,2,2,3,2,1,6,6,2,1,6,6,6,6,6,6,2,6,6,6,6,6,1,1,1,2,1,5,5,1,1,2,2,2,2,1,2,2,3,2,3,1,6,6,6,6,6,6,6,3,3,6,2,2,2,2,2,1,2,1,2,1,2,3,1
67439,1,2,2,2,1,6,1,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,1,1,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,2,2,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,4,10,1,1,3,0,1,1,1,2,1,1,1,3,1,6,6,6,6,6,6,6,1,2,1,1,9,9,9,9,1,1,1,2,1,2,3,1
67441,2,3,3,9,1,6,2,6,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,1,2,2,2,2,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,6,6,6,6,2,1,2,1,1,3,1,1,6,1,1,1,3,2,2,1,1,4,2,1,2,1,1,2,1,3,3,2,6,2,2,2,3,3,1,2,2,2,1,2,3,1
67442,2,3,3,1,1,6,1,2,2,2,2,2,2,1,1,1,2,1,1,3,1,2,1,2,2,6,2,1,1,1,96,4,0,2,6,6,6,1,6,2,1,1,2,1,1,2,1,2,2,2,2,3,1,2,2,6,2,1,6,2,6,6,6,6,2,2,6,4,6,0,9,2,1,2,1,5,5,1,1,2,2,2,2,1,2,2,3,2,3,2,2,2,1,1,2,2,1,3,3,2,2,3,3,2,2,1,2,2,2,1,2,99,2
67443,2,3,3,9,1,6,1,1,2,2,2,2,2,1,1,1,2,2,2,3,1,2,1,2,1,1,3,1,1,1,96,4,3,2,6,6,6,1,2,2,2,1,1,1,1,2,1,1,2,2,2,3,1,6,1,2,2,2,6,2,2,6,6,6,6,2,0,4,0,3,1,2,1,2,1,7,4,1,1,7,3,3,2,1,2,1,2,1,3,2,1,2,1,1,2,1,1,3,4,6,2,1,1,1,1,1,2,2,2,1,2,1,2
67444,3,4,4,1,2,1,1,3,2,2,2,2,2,1,1,1,2,3,2,2,1,2,2,2,2,6,3,1,1,1,96,0,0,6,6,6,6,6,6,2,1,2,2,1,1,2,1,1,1,2,2,3,1,2,6,6,2,1,6,2,2,2,6,6,1,1,2,2,0,0,1,2,1,2,1,5,5,1,1,3,2,1,1,1,1,2,5,1,5,1,6,6,6,6,6,6,6,1,6,2,3,1,1,1,1,3,1,1,1,1,2,5,2
67445,1,4,4,5,2,3,2,6,2,2,2,2,2,1,1,2,2,2,2,3,1,1,4,2,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,3,2,1,1,7,2,3,3,1,2,2,2,1,4,2,1,1,1,1,1,6,2,1,6,6,1,3,3,3,3,2,2,1,2,1,2,3,1
67446,2,4,4,5,1,6,2,6,2,2,1,2,2,2,1,1,2,1,5,3,1,1,1,2,2,6,2,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,1,2,1,2,2,1,1,6,2,2,2,2,3,2,2,1,4,2,2,2,1,1,2,2,2,4,3,6,2,1,1,1,1,1,1,1,2,1,2,4,1
67450,3,4,4,1,2,4,2,6,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,3,2,6,2,5,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,2,3,6,6,96,96,6,6,96,6,6,6,6,6,6,6,6,96,6,1,2,1,2,1,6,1,3,6,2,3,1,1,1,1,4,1,1,1,2,1,1,1
67451,1,1,1,8,1,6,2,6,2,2,2,2,2,1,1,1,2,1,4,5,1,1,1,1,2,6,1,2,6,2,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,1,3,1,1,7,0,1,1,1,2,2,3,2,3,2,1,2,1,1,2,1,3,1,6,6,1,3,3,1,1,2,1,2,2,1,2,2,2
67455,3,1,1,5,1,6,2,6,2,2,2,2,2,1,1,2,2,1,3,6,1,2,1,2,2,6,3,1,1,1,96,3,2,2,6,6,6,1,3,2,2,1,2,1,1,2,2,2,2,2,2,3,2,6,1,6,2,1,6,6,6,6,6,6,6,6,6,3,6,2,2,2,1,2,1,3,5,1,1,1,0,1,1,1,1,2,2,4,4,1,6,6,6,6,6,6,6,1,5,2,3,1,1,1,1,1,2,2,2,1,2,3,2
67456,1,4,4,5,2,3,2,6,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,6,1,2,6,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,1,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,9,6,2,1,1,1,99,2,2,1,1,0,1,1,1,2,2,4,2,1,2,2,1,1,2,1,6,3,1,6,1,1,9,9,9,9,4,2,2,2,2,2,2,1
